experiment,subject,english,age,sex,condition,trial_type,word,response
2,exp2_134,100,4.93,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_134,100,4.93,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_134,100,4.93,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_134,100,4.93,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_134,100,4.93,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_134,100,4.93,female,Implausible,Exposure,house_nose,Plausible
2,exp2_134,100,4.93,female,Implausible,Exposure,book_plane,Implausible
2,exp2_134,100,4.93,female,Implausible,Test,penpan,Implausible
2,exp2_134,100,4.93,female,Implausible,Test,bugsbags,Implausible
2,exp2_134,100,4.93,female,Implausible,Test,ballbowl,Plausible
2,exp2_134,100,4.93,female,Implausible,Test,vanfan,Implausible
2,exp2_134,100,4.93,female,Implausible,Test,capcup,Implausible
2,exp2_134,100,4.93,female,Implausible,Test,goatscoats,Implausible
2,exp2_134,100,4.93,female,Implausible,Test,tiedie,Implausible
2,exp2_135,95,5.39,male,Implausible,Exposure,house_nose,Implausible
2,exp2_135,95,5.39,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_135,95,5.39,male,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_135,95,5.39,male,Implausible,Exposure,book_plane,Implausible
2,exp2_135,95,5.39,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_135,95,5.39,male,Implausible,Exposure,flowers_donut,Plausible
2,exp2_135,95,5.39,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_135,95,5.39,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_135,95,5.39,male,Implausible,Test,ballbowl,Implausible
2,exp2_135,95,5.39,male,Implausible,Test,bugsbags,Plausible
2,exp2_135,95,5.39,male,Implausible,Test,penpan,Plausible
2,exp2_135,95,5.39,male,Implausible,Test,tiedie,Plausible
2,exp2_135,95,5.39,male,Implausible,Test,vanfan,Implausible
2,exp2_135,95,5.39,male,Implausible,Test,goatscoats,Implausible
2,exp2_135,95,5.39,male,Implausible,Test,capcup,Implausible
2,exp2_136,95,5.84,male,Plausible,Exposure,house_door,Plausible
2,exp2_136,95,5.84,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_136,95,5.84,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_136,95,5.84,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_136,95,5.84,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_136,95,5.84,male,Plausible,Exposure,book_table,Plausible
2,exp2_136,95,5.84,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_136,95,5.84,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_136,95,5.84,male,Plausible,Test,penpan,Plausible
2,exp2_136,95,5.84,male,Plausible,Test,tiedie,Plausible
2,exp2_136,95,5.84,male,Plausible,Test,vanfan,Implausible
2,exp2_136,95,5.84,male,Plausible,Test,ballbowl,Plausible
2,exp2_136,95,5.84,male,Plausible,Test,goatscoats,Plausible
2,exp2_136,95,5.84,male,Plausible,Test,bugsbags,Plausible
2,exp2_136,95,5.84,male,Plausible,Test,capcup,Implausible
2,exp2_137,95,5.01,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_137,95,5.01,female,Plausible,Exposure,book_table,Implausible
2,exp2_137,95,5.01,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_137,95,5.01,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_137,95,5.01,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_137,95,5.01,female,Plausible,Exposure,knife_fork,Implausible
2,exp2_137,95,5.01,female,Plausible,Exposure,house_door,Plausible
2,exp2_137,95,5.01,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_137,95,5.01,female,Plausible,Test,ballbowl,Implausible
2,exp2_137,95,5.01,female,Plausible,Test,goatscoats,Plausible
2,exp2_137,95,5.01,female,Plausible,Test,vanfan,Implausible
2,exp2_137,95,5.01,female,Plausible,Test,bugsbags,Implausible
2,exp2_137,95,5.01,female,Plausible,Test,capcup,Implausible
2,exp2_137,95,5.01,female,Plausible,Test,penpan,Plausible
2,exp2_137,95,5.01,female,Plausible,Test,tiedie,Plausible
2,exp2_138,95,5.17,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_138,95,5.17,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_138,95,5.17,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_138,95,5.17,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_138,95,5.17,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_138,95,5.17,female,Plausible,Exposure,book_table,Plausible
2,exp2_138,95,5.17,female,Plausible,Exposure,house_door,Plausible
2,exp2_138,95,5.17,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_138,95,5.17,female,Plausible,Test,goatscoats,Implausible
2,exp2_138,95,5.17,female,Plausible,Test,tiedie,Plausible
2,exp2_138,95,5.17,female,Plausible,Test,ballbowl,Implausible
2,exp2_138,95,5.17,female,Plausible,Test,bugsbags,Plausible
2,exp2_138,95,5.17,female,Plausible,Test,capcup,Implausible
2,exp2_138,95,5.17,female,Plausible,Test,vanfan,Implausible
2,exp2_138,95,5.17,female,Plausible,Test,penpan,Plausible
2,exp2_139,100,5.94,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_139,100,5.94,female,Plausible,Exposure,book_table,Plausible
2,exp2_139,100,5.94,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_139,100,5.94,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_139,100,5.94,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_139,100,5.94,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_139,100,5.94,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_139,100,5.94,female,Plausible,Exposure,house_door,Plausible
2,exp2_139,100,5.94,female,Plausible,Test,ballbowl,Implausible
2,exp2_139,100,5.94,female,Plausible,Test,goatscoats,Implausible
2,exp2_139,100,5.94,female,Plausible,Test,penpan,Plausible
2,exp2_139,100,5.94,female,Plausible,Test,capcup,Implausible
2,exp2_139,100,5.94,female,Plausible,Test,vanfan,Plausible
2,exp2_139,100,5.94,female,Plausible,Test,bugsbags,Implausible
2,exp2_139,100,5.94,female,Plausible,Test,tiedie,Plausible
2,exp2_140,100,5.1,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_140,100,5.1,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_140,100,5.1,male,Implausible,Exposure,flowers_donut,Implausible
2,exp2_140,100,5.1,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_140,100,5.1,male,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_140,100,5.1,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_140,100,5.1,male,Implausible,Exposure,book_plane,Plausible
2,exp2_140,100,5.1,male,Implausible,Exposure,house_nose,Implausible
2,exp2_140,100,5.1,male,Implausible,Test,goatscoats,Plausible
2,exp2_140,100,5.1,male,Implausible,Test,ballbowl,Plausible
2,exp2_140,100,5.1,male,Implausible,Test,vanfan,Implausible
2,exp2_140,100,5.1,male,Implausible,Test,bugsbags,Implausible
2,exp2_140,100,5.1,male,Implausible,Test,penpan,Plausible
2,exp2_140,100,5.1,male,Implausible,Test,tiedie,Implausible
2,exp2_140,100,5.1,male,Implausible,Test,capcup,Implausible
2,exp2_141,100,5.65,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_141,100,5.65,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_141,100,5.65,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_141,100,5.65,female,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_141,100,5.65,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_141,100,5.65,female,Implausible,Exposure,house_nose,Implausible
2,exp2_141,100,5.65,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_141,100,5.65,female,Implausible,Exposure,book_plane,Implausible
2,exp2_141,100,5.65,female,Implausible,Test,penpan,Plausible
2,exp2_141,100,5.65,female,Implausible,Test,vanfan,Plausible
2,exp2_141,100,5.65,female,Implausible,Test,capcup,Plausible
2,exp2_141,100,5.65,female,Implausible,Test,tiedie,Implausible
2,exp2_141,100,5.65,female,Implausible,Test,goatscoats,Implausible
2,exp2_141,100,5.65,female,Implausible,Test,bugsbags,Implausible
2,exp2_141,100,5.65,female,Implausible,Test,ballbowl,Implausible
2,exp2_142,100,5.46,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_142,100,5.46,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_142,100,5.46,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_142,100,5.46,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_142,100,5.46,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_142,100,5.46,female,Implausible,Exposure,house_nose,Implausible
2,exp2_142,100,5.46,female,Implausible,Exposure,book_plane,Implausible
2,exp2_142,100,5.46,female,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_142,100,5.46,female,Implausible,Test,capcup,Plausible
2,exp2_142,100,5.46,female,Implausible,Test,vanfan,Implausible
2,exp2_142,100,5.46,female,Implausible,Test,bugsbags,Plausible
2,exp2_142,100,5.46,female,Implausible,Test,ballbowl,Implausible
2,exp2_142,100,5.46,female,Implausible,Test,goatscoats,Implausible
2,exp2_142,100,5.46,female,Implausible,Test,tiedie,Implausible
2,exp2_142,100,5.46,female,Implausible,Test,penpan,Implausible
2,exp2_143,100,4.57,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_143,100,4.57,female,Plausible,Exposure,flowers_basket,Implausible
2,exp2_143,100,4.57,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_143,100,4.57,female,Plausible,Exposure,book_table,Plausible
2,exp2_143,100,4.57,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_143,100,4.57,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_143,100,4.57,female,Plausible,Exposure,house_door,Plausible
2,exp2_143,100,4.57,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_143,100,4.57,female,Plausible,Test,ballbowl,Plausible
2,exp2_143,100,4.57,female,Plausible,Test,tiedie,Implausible
2,exp2_143,100,4.57,female,Plausible,Test,capcup,Plausible
2,exp2_143,100,4.57,female,Plausible,Test,penpan,Implausible
2,exp2_143,100,4.57,female,Plausible,Test,vanfan,Implausible
2,exp2_143,100,4.57,female,Plausible,Test,goatscoats,Plausible
2,exp2_143,100,4.57,female,Plausible,Test,bugsbags,Implausible
2,exp2_144,75,4.97,female,Plausible,Exposure,book_table,Plausible
2,exp2_144,75,4.97,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_144,75,4.97,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_144,75,4.97,female,Plausible,Exposure,house_door,Plausible
2,exp2_144,75,4.97,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_144,75,4.97,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_144,75,4.97,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_144,75,4.97,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_144,75,4.97,female,Plausible,Test,tiedie,Plausible
2,exp2_144,75,4.97,female,Plausible,Test,ballbowl,Implausible
2,exp2_144,75,4.97,female,Plausible,Test,capcup,Implausible
2,exp2_144,75,4.97,female,Plausible,Test,vanfan,Implausible
2,exp2_144,75,4.97,female,Plausible,Test,goatscoats,Plausible
2,exp2_144,75,4.97,female,Plausible,Test,bugsbags,Implausible
2,exp2_144,75,4.97,female,Plausible,Test,penpan,Plausible
2,exp2_145,100,4.53,male,Plausible,Exposure,book_table,Plausible
2,exp2_145,100,4.53,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_145,100,4.53,male,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_145,100,4.53,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_145,100,4.53,male,Plausible,Exposure,house_door,Plausible
2,exp2_145,100,4.53,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_145,100,4.53,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_145,100,4.53,male,Plausible,Exposure,shark_fish,Implausible
2,exp2_145,100,4.53,male,Plausible,Test,penpan,Plausible
2,exp2_145,100,4.53,male,Plausible,Test,tiedie,Plausible
2,exp2_145,100,4.53,male,Plausible,Test,bugsbags,Plausible
2,exp2_145,100,4.53,male,Plausible,Test,capcup,Implausible
2,exp2_145,100,4.53,male,Plausible,Test,ballbowl,Plausible
2,exp2_145,100,4.53,male,Plausible,Test,vanfan,Implausible
2,exp2_145,100,4.53,male,Plausible,Test,goatscoats,Plausible
2,exp2_146,100,4.84,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_146,100,4.84,male,Plausible,Exposure,flowers_basket,Implausible
2,exp2_146,100,4.84,male,Plausible,Exposure,book_table,Plausible
2,exp2_146,100,4.84,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_146,100,4.84,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_146,100,4.84,male,Plausible,Exposure,house_door,Plausible
2,exp2_146,100,4.84,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_146,100,4.84,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_146,100,4.84,male,Plausible,Test,bugsbags,Implausible
2,exp2_146,100,4.84,male,Plausible,Test,vanfan,Plausible
2,exp2_146,100,4.84,male,Plausible,Test,capcup,Plausible
2,exp2_146,100,4.84,male,Plausible,Test,goatscoats,Plausible
2,exp2_146,100,4.84,male,Plausible,Test,penpan,Plausible
2,exp2_146,100,4.84,male,Plausible,Test,ballbowl,Plausible
2,exp2_146,100,4.84,male,Plausible,Test,tiedie,Plausible
2,exp2_147,100,5.82,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_147,100,5.82,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_147,100,5.82,male,Implausible,Exposure,house_nose,Implausible
2,exp2_147,100,5.82,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_147,100,5.82,male,Implausible,Exposure,book_plane,Implausible
2,exp2_147,100,5.82,male,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_147,100,5.82,male,Implausible,Exposure,cat_hammers,Plausible
2,exp2_147,100,5.82,male,Implausible,Exposure,flowers_donut,Implausible
2,exp2_147,100,5.82,male,Implausible,Test,capcup,Implausible
2,exp2_147,100,5.82,male,Implausible,Test,goatscoats,Implausible
2,exp2_147,100,5.82,male,Implausible,Test,tiedie,Implausible
2,exp2_147,100,5.82,male,Implausible,Test,penpan,Implausible
2,exp2_147,100,5.82,male,Implausible,Test,ballbowl,Implausible
2,exp2_147,100,5.82,male,Implausible,Test,bugsbags,Implausible
2,exp2_147,100,5.82,male,Implausible,Test,vanfan,Implausible
2,exp2_148,100,5.37,male,Implausible,Exposure,book_plane,Implausible
2,exp2_148,100,5.37,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_148,100,5.37,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_148,100,5.37,male,Implausible,Exposure,flowers_donut,Implausible
2,exp2_148,100,5.37,male,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_148,100,5.37,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_148,100,5.37,male,Implausible,Exposure,house_nose,Plausible
2,exp2_148,100,5.37,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_148,100,5.37,male,Implausible,Test,vanfan,Implausible
2,exp2_148,100,5.37,male,Implausible,Test,ballbowl,Plausible
2,exp2_148,100,5.37,male,Implausible,Test,bugsbags,Implausible
2,exp2_148,100,5.37,male,Implausible,Test,tiedie,Implausible
2,exp2_148,100,5.37,male,Implausible,Test,capcup,Plausible
2,exp2_148,100,5.37,male,Implausible,Test,goatscoats,Implausible
2,exp2_148,100,5.37,male,Implausible,Test,penpan,Implausible
