"experiment","group","subject","age","sex","condition","noise","trial_type","word","response"
2,"child","child_101",4,"male","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_101",4,"male","Implausible","No Noise","Exposure","flowers_donut","Plausible"
2,"child","child_101",4,"male","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_101",4,"male","Implausible","No Noise","Exposure","knife_camel","Plausible"
2,"child","child_101",4,"male","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_101",4,"male","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_101",4,"male","Implausible","No Noise","Exposure","wooden_apples","Plausible"
2,"child","child_101",4,"male","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_101",4,"male","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_101",4,"male","Implausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_101",4,"male","Implausible","No Noise","Test","worms_bags","Plausible"
2,"child","child_101",4,"male","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_101",4,"male","Implausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_101",4,"male","Implausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_101",4,"male","Implausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_101",4,"male","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_102",5.55,"male","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_103",4.68,"male","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_104",4.76,"male","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_105",4.92,"female","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_106",4.97,"female","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_107",4.38,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Exposure","house_nose","Plausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Exposure","cat_hammers","Plausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_108",5.41,"female","Implausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_109",5.58,"male","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Exposure","shark_racecar","Plausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Exposure","wooden_apples","Plausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Exposure","knife_camel","Plausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_110",4.13,"female","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_111",4.21,"female","Implausible","No Noise","Test","worms_bags","Implausible"
